ape_round,parent_prompt_id,subcategory,prompt_id,prompt_family,prompt_text,target_word,pos,reference_cue,generated_cue,semantic_similarity,brevity_score,target_leak_penalty,proxy_score
1,水果_p01,水果,水果_ape_1_f37faa26,category_resampled,避免抽象或模糊描述。,鳳梨,名詞,切開後有特殊香氣,它的皮薄而脆，果肉多汁且略帶微酸，,0.5361614227294922,1.0,0.0,0.6753129959106445
1,水果_p01,水果,水果_ape_1_ba664d45,category_resampled,每句提示句須精準指向該水果的專屬特徵。,芒果,名詞,帶有濃郁的甜香氣味,帶有鮮艷的橙黃色皮膚，圓潤飽,0.5242905616760254,1.0,0.0,0.6670033931732178
1,水果_p01,水果,水果_ape_1_ba664d45,category_resampled,每句提示句須精準指向該水果的專屬特徵。,草莓,名詞,有綠色的蒂頭,帶有鮮艷紅色外皮和小巧圓潤形狀,0.446463406085968,1.0,0.0,0.6125243842601775
1,水果_p01,水果,水果_ape_1_ba664d45,category_resampled,每句提示句須精準指向該水果的專屬特徵。,葡萄,名詞,它的籽可以榨成油,它的皮薄而多汁，常見於夏季餐桌上,0.29027238488197327,1.0,0.0,0.5031906694173813
1,水果_p01,水果,水果_ape_1_ba664d45,category_resampled,每句提示句須精準指向該水果的專屬特徵。,蘋果,名詞,可能會打蠟,它可能含有許多小顆粒,0.5127677321434021,1.0,0.0,0.6589374125003815
1,水果_p01,水果,水果_ape_1_ba664d45,category_resampled,每句提示句須精準指向該水果的專屬特徵。,香蕉,名詞,台灣的旗山種很多,皮薄而滑膩，常見於市場中,0.12302619218826294,1.0,0.0,0.386118334531784
1,水果_p01,水果,水果_ape_1_ba664d45,category_resampled,每句提示句須精準指向該水果的專屬特徵。,鳳梨,名詞,切開後有特殊香氣,帶有微酸和甘甜的香味,0.770734429359436,1.0,0.0,0.8395141005516051
1,調味_p01,調味,調味_ape_1_f96cf70b,category_resampled,根據目標詞彙的音節特徵，生成一句簡短、具體、生活化且容易聯想到答案的提示句。,糖,名詞,吃太多對胰臟不好,甜甜蜜蜜的滋味，讓食物變得格外美味,0.2942565381526947,1.0,0.0,0.5059795767068862
1,調味_p01,調味,調味_ape_1_f96cf70b,category_resampled,根據目標詞彙的音節特徵，生成一句簡短、具體、生活化且容易聯想到答案的提示句。,鹽,名詞,在古代是非常珍貴的物品,,0.0,0.0,1.0,0.0
1,調味_p01,調味,調味_ape_1_cd86a269,category_resampled,根據目標詞彙的重複率和音節結構，生成一句簡短、具體、生活化且容易聯想到答案的提示句。,糖,名詞,吃太多對胰臟不好,"透過熱量催化,甜潤於口中的滋味",0.252132773399353,1.0,0.0,0.4764929413795471
1,調味_p01,調味,調味_ape_1_cd86a269,category_resampled,根據目標詞彙的重複率和音節結構，生成一句簡短、具體、生活化且容易聯想到答案的提示句。,鹽,名詞,在古代是非常珍貴的物品,,0.0,0.0,1.0,0.0
1,輔具_p02,輔具,輔具_ape_1_4f6599a0,category_resampled,如何創建一個包含目標詞彙的簡單而具體的失語症治療提示？,假牙,名詞,剛戴上時可能會有異物感,,0.0,0.0,1.0,0.0
1,輔具_p02,輔具,輔具_ape_1_4f6599a0,category_resampled,如何創建一個包含目標詞彙的簡單而具體的失語症治療提示？,助聽器,名詞,需要定期更換電池或充電,,0.0,0.0,1.0,0.0
1,輔具_p02,輔具,輔具_ape_1_4f6599a0,category_resampled,如何創建一個包含目標詞彙的簡單而具體的失語症治療提示？,拐杖,名詞,有標準型、四腳型或摺疊款式,,0.0,0.0,1.0,0.0
1,輔具_p02,輔具,輔具_ape_1_4f6599a0,category_resampled,如何創建一個包含目標詞彙的簡單而具體的失語症治療提示？,藥盒,名詞,有些時間到會發出聲音或震動,,0.0,0.0,1.0,0.0
1,輔具_p02,輔具,輔具_ape_1_4f6599a0,category_resampled,如何創建一個包含目標詞彙的簡單而具體的失語症治療提示？,護膝,名詞,適合冬天或關節炎患者使用,,0.0,0.0,1.0,0.0
1,輔具_p02,輔具,輔具_ape_1_4f6599a0,category_resampled,如何創建一個包含目標詞彙的簡單而具體的失語症治療提示？,輪椅,名詞,"某些款式可折疊,方便攜帶或存放",如何使用手杖協助移動,0.26861411333084106,1.0,0.0,0.4880298793315887
1,運動場所_p01,運動場所,運動場所_ape_1_477115b0,category_resampled,為失語症患者生成簡短、具體、容易聯想到答案的語意提示句,操場,名詞,"有些設有夜間照明,方便晚間運動",,0.0,0.0,1.0,0.0
1,運動場所_p01,運動場所,運動場所_ape_1_477115b0,category_resampled,為失語症患者生成簡短、具體、容易聯想到答案的語意提示句,游泳池,名詞,比賽泳道通常是 50 公尺長,在陽光下嬉戲，水花四溢�新鮮感,0.09325958788394928,1.0,0.0,0.3652817115187645
1,運動場所_p01,運動場所,運動場所_ape_1_84b3993d,category_resampled,為失語症患者生成一個具體、容易聯想到答案的語意提示句,操場,名詞,"有些設有夜間照明,方便晚間運動",,0.0,0.0,1.0,0.0
1,運動場所_p01,運動場所,運動場所_ape_1_84b3993d,category_resampled,為失語症患者生成一個具體、容易聯想到答案的語意提示句,游泳池,名詞,比賽泳道通常是 50 公尺長,在陽光下，遊泳池反射著藍色的光芒,0.4305930733680725,1.0,0.0,0.6014151513576507
1,醫療場所_p01,醫療場所,醫療場所_ape_1_32fb0e73,category_resampled,你是一位專門為高齡失語症患者設計語言治療提示句的專家。請根據目標詞彙最具辨識度的特徵，生成一個簡短、具體、生活化且容易聯想到答案的提示句，不可直接說出目標詞。每次只輸出一個提示句，不要解釋。,藥局,名詞,有些會提供血壓量測和領取口罩等服務,,0.0,0.0,1.0,0.0
1,醫療場所_p01,醫療場所,醫療場所_ape_1_32fb0e73,category_resampled,你是一位專門為高齡失語症患者設計語言治療提示句的專家。請根據目標詞彙最具辨識度的特徵，生成一個簡短、具體、生活化且容易聯想到答案的提示句，不可直接說出目標詞。每次只輸出一個提示句，不要解釋。,醫院,名詞,設有內科、外科、婦產科、小兒科等不同科別,在忙碌的一天後，找個地方休息和療癒，去,0.12456988543272018,1.0,0.0,0.3871989198029041
1,金融機構_p02,金融機構,金融機構_ape_1_28df5e18,category_resampled,為失語症患者生成簡短、具體、容易聯想到答案的語意提示句。,郵局,名詞,有些人會來這裡繳水電費或其他帳單,"透過現代化設計, 提供安全儲存和快速取款服務",0.19975507259368896,0.9090909090909091,0.0,0.41255582354285497
1,電器用品_p01,電器用品,電器用品_ape_1_9b704e34,category_resampled,描述一個讓食物變冷的過程，例如「讓食物在冰箱裡緩慢凍結」。,冰箱,名詞,"長方形,有兩個門",,0.0,0.0,1.0,0.0
1,電器用品_p01,電器用品,電器用品_ape_1_9b704e34,category_resampled,描述一個讓食物變冷的過程，例如「讓食物在冰箱裡緩慢凍結」。,冷氣,名詞,開27度可以環保愛地球,,0.0,0.0,1.0,0.0
1,電器用品_p01,電器用品,電器用品_ape_1_9b704e34,category_resampled,描述一個讓食物變冷的過程，例如「讓食物在冰箱裡緩慢凍結」。,吸塵器,名詞,分為無線與有線兩種,,0.0,0.0,1.0,0.0
1,電器用品_p01,電器用品,電器用品_ape_1_9b704e34,category_resampled,描述一個讓食物變冷的過程，例如「讓食物在冰箱裡緩慢凍結」。,吹風機,名詞,"部分有折疊設計,方便攜帶",,0.0,0.0,1.0,0.0
1,電器用品_p01,電器用品,電器用品_ape_1_9b704e34,category_resampled,描述一個讓食物變冷的過程，例如「讓食物在冰箱裡緩慢凍結」。,手機,名詞,耳機、充電線、網路,,0.0,0.0,1.0,0.0
1,電器用品_p01,電器用品,電器用品_ape_1_9b704e34,category_resampled,描述一個讓食物變冷的過程，例如「讓食物在冰箱裡緩慢凍結」。,插座,名詞,通電,,0.0,0.0,1.0,0.0
1,電器用品_p01,電器用品,電器用品_ape_1_9b704e34,category_resampled,描述一個讓食物變冷的過程，例如「讓食物在冰箱裡緩慢凍結」。,洗衣機,名詞,會外接一根水管,,0.0,0.0,1.0,0.0
1,電器用品_p01,電器用品,電器用品_ape_1_9b704e34,category_resampled,描述一個讓食物變冷的過程，例如「讓食物在冰箱裡緩慢凍結」。,烤箱,名詞,預熱、定時、溫度調整,,0.0,0.0,1.0,0.0
1,電器用品_p01,電器用品,電器用品_ape_1_9b704e34,category_resampled,描述一個讓食物變冷的過程，例如「讓食物在冰箱裡緩慢凍結」。,熱水瓶,名詞,煮沸後會跳起來,,0.0,0.0,1.0,0.0
1,電器用品_p01,電器用品,電器用品_ape_1_9b704e34,category_resampled,描述一個讓食物變冷的過程，例如「讓食物在冰箱裡緩慢凍結」。,瓦斯爐,名詞,鍋子、鍋鏟,,0.0,0.0,1.0,0.0
1,電器用品_p01,電器用品,電器用品_ape_1_9b704e34,category_resampled,描述一個讓食物變冷的過程，例如「讓食物在冰箱裡緩慢凍結」。,除濕機,名詞,會吹出熱熱的風,,0.0,0.0,1.0,0.0
1,電器用品_p01,電器用品,電器用品_ape_1_9b704e34,category_resampled,描述一個讓食物變冷的過程，例如「讓食物在冰箱裡緩慢凍結」。,電燈,名詞,會連接開關,,0.0,0.0,1.0,0.0
1,電器用品_p01,電器用品,電器用品_ape_1_9b704e34,category_resampled,描述一個讓食物變冷的過程，例如「讓食物在冰箱裡緩慢凍結」。,電視,名詞,阿嬤打開XX,,0.0,0.0,1.0,0.0
1,電器用品_p01,電器用品,電器用品_ape_1_9b704e34,category_resampled,描述一個讓食物變冷的過程，例如「讓食物在冰箱裡緩慢凍結」。,電話,名詞,有回撥功能,,0.0,0.0,1.0,0.0
1,電器用品_p01,電器用品,電器用品_ape_1_9b704e34,category_resampled,描述一個讓食物變冷的過程，例如「讓食物在冰箱裡緩慢凍結」。,電鍋,名詞,內鍋、外鍋、加熱板、保溫開關,,0.0,0.0,1.0,0.0
1,電器用品_p01,電器用品,電器用品_ape_1_9b704e34,category_resampled,描述一個讓食物變冷的過程，例如「讓食物在冰箱裡緩慢凍結」。,電風扇,名詞,插電後即可使用,,0.0,0.0,1.0,0.0
1,電器用品_p01,電器用品,電器用品_ape_1_0bca79fb,category_resampled,詞彙描述在廚房中使用冰箱的行為，如「冰箱在夏天讓食物快速降溫」。,冰箱,名詞,"長方形,有兩個門",,0.0,0.0,1.0,0.0
1,電器用品_p01,電器用品,電器用品_ape_1_0bca79fb,category_resampled,詞彙描述在廚房中使用冰箱的行為，如「冰箱在夏天讓食物快速降溫」。,冷氣,名詞,開27度可以環保愛地球,,0.0,0.0,1.0,0.0
1,電器用品_p01,電器用品,電器用品_ape_1_0bca79fb,category_resampled,詞彙描述在廚房中使用冰箱的行為，如「冰箱在夏天讓食物快速降溫」。,吸塵器,名詞,分為無線與有線兩種,,0.0,0.0,1.0,0.0
1,電器用品_p01,電器用品,電器用品_ape_1_0bca79fb,category_resampled,詞彙描述在廚房中使用冰箱的行為，如「冰箱在夏天讓食物快速降溫」。,吹風機,名詞,"部分有折疊設計,方便攜帶",,0.0,0.0,1.0,0.0
1,電器用品_p01,電器用品,電器用品_ape_1_0bca79fb,category_resampled,詞彙描述在廚房中使用冰箱的行為，如「冰箱在夏天讓食物快速降溫」。,手機,名詞,耳機、充電線、網路,耳機、充電線、網路,1.0,1.0,0.0,1.0
1,電器用品_p01,電器用品,電器用品_ape_1_0bca79fb,category_resampled,詞彙描述在廚房中使用冰箱的行為，如「冰箱在夏天讓食物快速降溫」。,插座,名詞,通電,插頭、線材、安裝位置,0.3554310202598572,1.0,0.0,0.5488017141818999
1,電器用品_p01,電器用品,電器用品_ape_1_0bca79fb,category_resampled,詞彙描述在廚房中使用冰箱的行為，如「冰箱在夏天讓食物快速降溫」。,洗衣機,名詞,會外接一根水管,幫忙晾衣服，自動運轉，省時又方便,0.30336785316467285,1.0,0.0,0.5123574972152709
1,電器用品_p01,電器用品,電器用品_ape_1_0bca79fb,category_resampled,詞彙描述在廚房中使用冰箱的行為，如「冰箱在夏天讓食物快速降溫」。,烤箱,名詞,預熱、定時、溫度調整,,0.0,0.0,1.0,0.0
1,電器用品_p01,電器用品,電器用品_ape_1_0bca79fb,category_resampled,詞彙描述在廚房中使用冰箱的行為，如「冰箱在夏天讓食物快速降溫」。,熱水瓶,名詞,煮沸後會跳起來,使用時要注意保暖，避免手部受涼,0.40180522203445435,1.0,0.0,0.581263655424118
1,電器用品_p01,電器用品,電器用品_ape_1_0bca79fb,category_resampled,詞彙描述在廚房中使用冰箱的行為，如「冰箱在夏天讓食物快速降溫」。,瓦斯爐,名詞,鍋子、鍋鏟,鍋碗瓢盆中的炊事工具,0.8323751091957092,1.0,0.0,0.8826625764369964
1,電器用品_p01,電器用品,電器用品_ape_1_0bca79fb,category_resampled,詞彙描述在廚房中使用冰箱的行為，如「冰箱在夏天讓食物快速降溫」。,除濕機,名詞,會吹出熱熱的風,,0.0,0.0,1.0,0.0
1,電器用品_p01,電器用品,電器用品_ape_1_0bca79fb,category_resampled,詞彙描述在廚房中使用冰箱的行為，如「冰箱在夏天讓食物快速降溫」。,電燈,名詞,會連接開關,燈泡亮起來照亮家裡,0.3735555410385132,1.0,0.0,0.5614888787269592
1,電器用品_p01,電器用品,電器用品_ape_1_0bca79fb,category_resampled,詞彙描述在廚房中使用冰箱的行為，如「冰箱在夏天讓食物快速降溫」。,電視,名詞,阿嬤打開XX,開機後，螢幕上顯示各種頻道和節目資訊,0.21711547672748566,1.0,0.0,0.4519808337092399
1,電器用品_p01,電器用品,電器用品_ape_1_0bca79fb,category_resampled,詞彙描述在廚房中使用冰箱的行為，如「冰箱在夏天讓食物快速降溫」。,電話,名詞,有回撥功能,連線、通話、撥打、接听,0.4584358334541321,1.0,0.0,0.6209050834178924
1,電器用品_p01,電器用品,電器用品_ape_1_0bca79fb,category_resampled,詞彙描述在廚房中使用冰箱的行為，如「冰箱在夏天讓食物快速降溫」。,電鍋,名詞,內鍋、外鍋、加熱板、保溫開關,煮飯、調味、加熱食物,0.7143372297286987,1.0,0.0,0.8000360608100892
1,電器用品_p01,電器用品,電器用品_ape_1_0bca79fb,category_resampled,詞彙描述在廚房中使用冰箱的行為，如「冰箱在夏天讓食物快速降溫」。,電風扇,名詞,插電後即可使用,,0.0,0.0,1.0,0.0
1,餐具_p02,餐具,餐具_ape_1_603bc589,category_resampled,描述一個特定目標詞彙，例如「橙色」，但不直接说出目標詞。,叉子,名詞,兒童款的XX會比較圓潤,描述一個特定目標詞彙，例如「橙色」，但不,0.10622427612543106,1.0,0.0,0.3743569932878017
1,餐具_p02,餐具,餐具_ape_1_603bc589,category_resampled,描述一個特定目標詞彙，例如「橙色」，但不直接说出目標詞。,湯匙,名詞,"嬰兒用的特別小,邊緣圓滑,方便餵食","嬰兒用的特別小,邊緣圓滑,方便餵食",0.9999998807907104,1.0,0.0,0.9999999165534972
1,餐具_p02,餐具,餐具_ape_1_603bc589,category_resampled,描述一個特定目標詞彙，例如「橙色」，但不直接说出目標詞。,碗,名詞,可以是陶瓷、不鏽鋼、塑膠或木頭材質製成的,描述一個特定目標詞彙，例如「橙色」，但不,0.09127938002347946,1.0,0.0,0.3638955660164356
1,餐具_p02,餐具,餐具_ape_1_7b6df6f4,category_resampled,說明如何使用簡單具體的形容詞來描述目標詞彙，例如「深綠」。,叉子,名詞,兒童款的XX會比較圓潤,,0.0,0.0,1.0,0.0
1,餐具_p02,餐具,餐具_ape_1_7b6df6f4,category_resampled,說明如何使用簡單具體的形容詞來描述目標詞彙，例如「深綠」。,湯匙,名詞,"嬰兒用的特別小,邊緣圓滑,方便餵食",兒童款的XX會比較圓潤,0.4581700563430786,1.0,0.0,0.6207190394401549
1,餐具_p02,餐具,餐具_ape_1_7b6df6f4,category_resampled,說明如何使用簡單具體的形容詞來描述目標詞彙，例如「深綠」。,碗,名詞,可以是陶瓷、不鏽鋼、塑膠或木頭材質製成的,,0.0,0.0,1.0,0.0
2,動作_ape_1_fd3949e3,動作,動作_ape_2_b7c80da6,category_resampled,描述動作的目的和工具：,上廁所,動詞,會坐/蹲在馬桶上執行動作,在需要時前往衛生間，保持個人清潔,0.5202752351760864,1.0,0.0,0.6641926646232605
2,動作_ape_1_fd3949e3,動作,動作_ape_2_b7c80da6,category_resampled,描述動作的目的和工具：,刷牙,動詞,正確的XX方式是由上往下、由內到外,,0.0,0.0,1.0,0.0
2,動作_ape_1_fd3949e3,動作,動作_ape_2_b7c80da6,category_resampled,描述動作的目的和工具：,削水果,動詞,通常使用在蘋果、梨子、棗子等較硬的果皮上,切好水果，方便食用,0.7440012693405151,1.0,0.0,0.8208008885383606
2,動作_ape_1_fd3949e3,動作,動作_ape_2_b7c80da6,category_resampled,描述動作的目的和工具：,剪指甲,動詞,需要使用專門的小工具,,0.0,0.0,1.0,0.0
2,動作_ape_1_fd3949e3,動作,動作_ape_2_b7c80da6,category_resampled,描述動作的目的和工具：,吃飯,動詞,一天三餐,一日三餐,0.9919353127479553,1.0,0.0,0.9943547189235686
2,動作_ape_1_fd3949e3,動作,動作_ape_2_b7c80da6,category_resampled,描述動作的目的和工具：,咳嗽,動詞,會泡陳皮和柿餅茶來緩解症狀,咳幾下，清清嗓音,0.3195508122444153,1.0,0.0,0.5236855685710906
2,動作_ape_1_fd3949e3,動作,動作_ape_2_b7c80da6,category_resampled,描述動作的目的和工具：,喝水,動詞,有些人會加入檸檬等來增加味道,隨時喝杯水保持 hydrated,0.4374973773956299,1.0,0.0,0.6062481641769408
2,動作_ape_1_fd3949e3,動作,動作_ape_2_b7c80da6,category_resampled,描述動作的目的和工具：,寫字,動詞,學生上課時經常做的事情,記住常用筆順，練習書寫時多檢查,0.5088958144187927,1.0,0.0,0.656227070093155
2,動作_ape_1_fd3949e3,動作,動作_ape_2_b7c80da6,category_resampled,描述動作的目的和工具：,打噴嚏,動詞,生病時會更頻繁發生,,0.0,0.0,1.0,0.0
2,動作_ape_1_fd3949e3,動作,動作_ape_2_b7c80da6,category_resampled,描述動作的目的和工具：,拍照,動詞,光線、角度和背景會影響結果,拿起相機，捕捉美好瞬間,0.3262046277523041,1.0,0.0,0.5283432394266128
2,動作_ape_1_fd3949e3,動作,動作_ape_2_b7c80da6,category_resampled,描述動作的目的和工具：,掃地,動詞,"搭配拖地效果更好,讓地板變得更潔淨",整理家中的雜物，讓地板更乾淨,0.8371045589447021,1.0,0.0,0.8859731912612914
2,動作_ape_1_fd3949e3,動作,動作_ape_2_b7c80da6,category_resampled,描述動作的目的和工具：,摺衣服,動詞,有些人會用專門的板子來幫助摺整齊,整理衣物，保持整洁有序,0.39626288414001465,1.0,0.0,0.5773840188980102
2,動作_ape_1_fd3949e3,動作,動作_ape_2_b7c80da6,category_resampled,描述動作的目的和工具：,擦桌子,動詞,在餐廳、學校、辦公室都很常見,整理桌面，準備用餐,0.39526090025901794,1.0,0.0,0.5766826301813126
2,動作_ape_1_fd3949e3,動作,動作_ape_2_b7c80da6,category_resampled,描述動作的目的和工具：,擦汗,動詞,用力過大可能會讓皮膚泛紅,在忙碌時保持清醒，隨時準備擦拭汗水,0.3068792521953583,1.0,0.0,0.5148154765367507
2,動作_ape_1_fd3949e3,動作,動作_ape_2_b7c80da6,category_resampled,描述動作的目的和工具：,擦眼鏡,動詞,太用力可能會導致損壞,正確佩戴眼鏡以確保視力清晰,-0.008662551641464233,1.0,0.0,0.293936213850975
2,動作_ape_1_fd3949e3,動作,動作_ape_2_b7c80da6,category_resampled,描述動作的目的和工具：,洗澡,動詞,讓身體保持乾淨清新的動作,定期洗個澡，保持身體乾淨,0.7411935925483704,1.0,0.0,0.8188355147838593
2,動作_ape_1_fd3949e3,動作,動作_ape_2_b7c80da6,category_resampled,描述動作的目的和工具：,煮飯,動詞,要使用各種食材、廚具和調味料,準備食材，開始烹飪美味佳餚,0.7379542589187622,1.0,0.0,0.8165679812431335
2,動作_ape_1_fd3949e3,動作,動作_ape_2_b7c80da6,category_resampled,描述動作的目的和工具：,睡覺,動詞,"適當的時間內完成這件事,有助於健康",正確的作息時間對於維持身心健康非常重要,0.8132699728012085,1.0,0.0,0.869288980960846
2,動作_ape_1_fd3949e3,動作,動作_ape_2_b7c80da6,category_resampled,描述動作的目的和工具：,穿衣服,動詞,可以做不同的搭配,整理衣物，開始新的一天,0.2025984525680542,1.0,0.0,0.4418189167976379
2,動作_ape_1_fd3949e3,動作,動作_ape_2_b7c80da6,category_resampled,描述動作的目的和工具：,穿鞋子,動詞,"如果穿錯腳,會覺得不舒服",整理鞋帶，讓腳部更穩固,0.5524778962135315,1.0,0.0,0.686734527349472
2,動作_ape_1_fd3949e3,動作,動作_ape_2_b7c80da6,category_resampled,描述動作的目的和工具：,綁鞋帶,動詞,小朋友通常需要學習怎麼綁,把鞋帶打結，方便穿脫,0.34482353925704956,1.0,0.0,0.5413764774799347
2,動作_ape_1_fd3949e3,動作,動作_ape_2_b7c80da6,category_resampled,描述動作的目的和工具：,綁頭髮,動詞,需要使用特定的工具來固定,整理好帽子，準備開始新的一天,0.20178261399269104,1.0,0.0,0.4412478297948837
2,動作_ape_1_fd3949e3,動作,動作_ape_2_b7c80da6,category_resampled,描述動作的目的和工具：,聊天,動詞,在家裡、工作場合、咖啡廳等都很常見,與親友分享你的想法和感受，增進溝通,0.16215698421001434,1.0,0.0,0.41350988894701
2,動作_ape_1_fd3949e3,動作,動作_ape_2_b7c80da6,category_resampled,描述動作的目的和工具：,量體溫,動詞,需要使用特定的測量工具,測量身體溫度，預防疾病,0.44138485193252563,1.0,0.0,0.6089693963527679
2,動作_ape_1_fd3949e3,動作,動作_ape_2_b7c80da6,category_resampled,描述動作的目的和工具：,開門,動詞,"轉動把手,讓進出口變暢通的動作",隨時隨地進家門,0.42891135811805725,1.0,0.0,0.6002379506826401
2,動作_ape_1_fd3949e3,動作,動作_ape_2_ef6d0c83,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,上廁所,動詞,會坐/蹲在馬桶上執行動作,,0.0,0.0,1.0,0.0
2,動作_ape_1_fd3949e3,動作,動作_ape_2_ef6d0c83,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,刷牙,動詞,正確的XX方式是由上往下、由內到外,,0.0,0.0,1.0,0.0
2,動作_ape_1_fd3949e3,動作,動作_ape_2_ef6d0c83,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,削水果,動詞,通常使用在蘋果、梨子、棗子等較硬的果皮上,準備早餐前，先切好水果，讓口感更豐富,0.6110787987709045,1.0,0.0,0.7277551591396332
2,動作_ape_1_fd3949e3,動作,動作_ape_2_ef6d0c83,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,剪指甲,動詞,需要使用專門的小工具,每天晚上，檢查手指甲是否需要修剪,0.38483500480651855,1.0,0.0,0.569384503364563
2,動作_ape_1_fd3949e3,動作,動作_ape_2_ef6d0c83,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,吃飯,動詞,一天三餐,早晨起來，第一件事就是準備早餐,0.4225207567214966,1.0,0.0,0.5957645297050476
2,動作_ape_1_fd3949e3,動作,動作_ape_2_ef6d0c83,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,咳嗽,動詞,會泡陳皮和柿餅茶來緩解症狀,咳一口氣，清除呼吸道中的異物,0.38328421115875244,1.0,0.0,0.5682989478111267
2,動作_ape_1_fd3949e3,動作,動作_ape_2_ef6d0c83,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,喝水,動詞,有些人會加入檸檬等來增加味道,早晨起來，記得喝杯水潤潤喉,0.4108664095401764,1.0,0.0,0.5876064866781234
2,動作_ape_1_fd3949e3,動作,動作_ape_2_ef6d0c83,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,寫字,動詞,學生上課時經常做的事情,拿起筆，坐在桌前，開始寫作,0.35795772075653076,1.0,0.0,0.5505704045295715
2,動作_ape_1_fd3949e3,動作,動作_ape_2_ef6d0c83,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,打噴嚏,動詞,生病時會更頻繁發生,早晨起來，打個噴嚏，清潔鼻腔,0.42978477478027344,1.0,0.0,0.6008493423461914
2,動作_ape_1_fd3949e3,動作,動作_ape_2_ef6d0c83,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,拍照,動詞,光線、角度和背景會影響結果,拿起手機，拍下早晨的景色,0.28175145387649536,1.0,0.0,0.49722601771354674
2,動作_ape_1_fd3949e3,動作,動作_ape_2_ef6d0c83,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,掃地,動詞,"搭配拖地效果更好,讓地板變得更潔淨",整理家務事項，讓生活更有序,0.5520215630531311,1.0,0.0,0.6864150941371918
2,動作_ape_1_fd3949e3,動作,動作_ape_2_ef6d0c83,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,摺衣服,動詞,有些人會用專門的板子來幫助摺整齊,整理衣物，準備迎接新一天,0.31942838430404663,1.0,0.0,0.5235998690128326
2,動作_ape_1_fd3949e3,動作,動作_ape_2_ef6d0c83,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,擦桌子,動詞,在餐廳、學校、辦公室都很常見,整理桌面，準備早餐時，開始擦拭餐桌,0.34580981731414795,1.0,0.0,0.5420668721199036
2,動作_ape_1_fd3949e3,動作,動作_ape_2_ef6d0c83,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,擦汗,動詞,用力過大可能會讓皮膚泛紅,早晨起床後，先擦掉臉上的汗水，保持清爽,0.3873968720436096,1.0,0.0,0.5711778104305267
2,動作_ape_1_fd3949e3,動作,動作_ape_2_ef6d0c83,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,擦眼鏡,動詞,太用力可能會導致損壞,早晨起床後，檢查並擦拭眼鏡，確保清晰閱讀,0.002445600926876068,1.0,0.0,0.30171192064881325
2,動作_ape_1_fd3949e3,動作,動作_ape_2_ef6d0c83,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,洗澡,動詞,讓身體保持乾淨清新的動作,早晨起床後，先洗個澡，清爽一整天,0.5746809840202332,1.0,0.0,0.7022766888141632
2,動作_ape_1_fd3949e3,動作,動作_ape_2_ef6d0c83,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,煮飯,動詞,要使用各種食材、廚具和調味料,準備早餐時，將米和水放入鍋中，開火煮沸,0.5038491487503052,1.0,0.0,0.6526944041252136
2,動作_ape_1_fd3949e3,動作,動作_ape_2_ef6d0c83,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,睡覺,動詞,"適當的時間內完成這件事,有助於健康",早晨起來，先整理床鋪，準備開始新的一天,0.27445411682128906,1.0,0.0,0.49211788177490234
2,動作_ape_1_fd3949e3,動作,動作_ape_2_ef6d0c83,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,穿衣服,動詞,可以做不同的搭配,早晨起來，整理衣物，準備一天的工作和活動,0.1602879911661148,1.0,0.0,0.41220159381628035
2,動作_ape_1_fd3949e3,動作,動作_ape_2_ef6d0c83,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,穿鞋子,動詞,"如果穿錯腳,會覺得不舒服",早晨起床後，穿上鞋子準備外出,0.47411292791366577,1.0,0.0,0.6318790495395661
2,動作_ape_1_fd3949e3,動作,動作_ape_2_ef6d0c83,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,綁鞋帶,動詞,小朋友通常需要學習怎麼綁,開始整理鞋子，準備迎接新的一天,0.21935299038887024,1.0,0.0,0.45354709327220916
